"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Order"
129002,1,3000,34,90,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129003,2,3100,34,0,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129004,3,3750,31,90,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129005,4,3850,31,0,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129006,5,4500,31,90,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129007,6,4600,31,0,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129008,7,5250,31,90,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129009,8,5350,31,0,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129010,9,6000,34,90,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129011,10,6100,34,0,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129012,11,6750,31,90,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129013,12,6850,31,0,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129014,13,7500,31,90,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129015,14,7600,31,0,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129016,15,8250,31,90,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129017,16,8350,31,0,10,2,29,1,4,"dynamics","performing","4_p_stim_d.png","performing-first"
129152,1,3000,34,90,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129153,2,3100,34,0,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129154,3,3750,31,90,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129155,4,3850,31,0,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129156,5,4500,31,90,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129157,6,4600,31,0,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129158,7,5250,31,90,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129159,8,5350,31,0,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129160,9,6000,34,90,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129161,10,6100,34,0,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129162,11,6750,31,90,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129163,12,6850,31,0,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129164,13,7500,31,90,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129165,14,7600,31,0,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129166,15,8250,31,90,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129167,16,8350,31,0,10,2,29,1,5,"dynamics","performing","5_p_stim_d.png","performing-first"
129302,1,3000,34,90,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129303,2,3100,34,0,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129304,3,3750,31,90,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129305,4,3850,31,0,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129306,5,4500,31,90,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129307,6,4600,31,0,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129308,7,5250,31,90,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129309,8,5350,31,0,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129310,9,6000,34,90,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129311,10,6100,34,0,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129312,11,6750,31,90,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129313,12,6850,31,0,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129314,13,7500,31,90,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129315,14,7600,31,0,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129316,15,8250,31,90,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129317,16,8350,31,0,10,2,29,1,6,"dynamics","performing","6_p_stim_d.png","performing-first"
129452,1,3000,34,90,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129453,2,3100,34,0,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129454,3,3750,31,90,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129455,4,3850,31,0,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129456,5,4500,31,90,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129457,6,4600,31,0,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129458,7,5250,31,90,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129459,8,5350,31,0,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129460,9,6000,34,90,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129461,10,6100,34,0,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129462,11,6750,31,90,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129463,12,6850,31,0,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129464,13,7500,31,90,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129465,14,7600,31,0,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129466,15,8250,31,90,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129467,16,8350,31,0,10,2,29,1,7,"dynamics","performing","7_p_stim_d.png","performing-first"
129602,1,3000,34,90,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129603,2,3100,34,0,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129604,3,3750,31,90,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129605,4,3850,31,0,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129606,5,4500,31,90,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129607,6,4600,31,0,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129608,7,5250,31,90,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129609,8,5350,31,0,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129610,9,6000,34,90,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129611,10,6100,34,0,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129612,11,6750,31,90,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129613,12,6850,31,0,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129614,13,7500,31,90,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129615,14,7600,31,0,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129616,15,8250,31,90,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129617,16,8350,31,0,10,2,29,1,8,"dynamics","performing","8_p_stim_d.png","performing-first"
129752,1,3000,34,90,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129753,2,3100,34,0,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129754,3,3750,31,90,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129755,4,3850,31,0,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129756,5,4500,31,90,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129757,6,4600,31,0,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129758,7,5250,31,90,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129759,8,5350,31,0,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129760,9,6000,34,90,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129761,10,6100,34,0,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129762,11,6750,31,90,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129763,12,6850,31,0,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129764,13,7500,31,90,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129765,14,7600,31,0,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129766,15,8250,31,90,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129767,16,8350,31,0,10,0,29,2,1,"articulation","performing","1_p_stim_a.png","performing-first"
129902,1,3000,34,90,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129903,2,3100,34,0,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129904,3,3750,31,90,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129905,4,3850,31,0,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129906,5,4500,31,90,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129907,6,4600,31,0,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129908,7,5250,31,90,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129909,8,5350,31,0,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129910,9,6000,34,90,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129911,10,6100,34,0,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129912,11,6750,31,90,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129913,12,6850,31,0,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129914,13,7500,31,90,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129915,14,7600,31,0,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129916,15,8250,31,90,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
129917,16,8350,31,0,10,2,29,2,2,"articulation","performing","2_p_stim_a.png","performing-first"
130052,1,3000,34,90,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130053,2,3100,34,0,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130054,3,3750,31,90,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130055,4,3850,31,0,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130056,5,4500,31,90,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130057,6,4600,31,0,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130058,7,5250,31,90,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130059,8,5350,31,0,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130060,9,6000,34,90,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130061,10,6100,34,0,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130062,11,6750,31,90,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130063,12,6850,31,0,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130064,13,7500,31,90,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130065,14,7600,31,0,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130066,15,8250,31,90,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130067,16,8350,31,0,10,2,29,2,3,"articulation","performing","3_p_stim_a.png","performing-first"
130202,1,3000,34,90,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130203,2,3100,34,0,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130204,3,3750,31,90,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130205,4,3850,31,0,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130206,5,4500,31,90,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130207,6,4600,31,0,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130208,7,5250,31,90,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130209,8,5350,31,0,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130210,9,6000,34,90,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130211,10,6100,34,0,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130212,11,6750,31,90,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130213,12,6850,31,0,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130214,13,7500,31,90,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130215,14,7600,31,0,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130216,15,8250,31,90,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130217,16,8350,31,0,10,2,29,2,4,"articulation","performing","4_p_stim_a.png","performing-first"
130352,1,3000,34,90,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130353,2,3100,34,0,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130354,3,3750,31,90,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130355,4,3850,31,0,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130356,5,4500,31,90,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130357,6,4600,31,0,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130358,7,5250,31,90,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130359,8,5350,31,0,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130360,9,6000,34,90,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130361,10,6100,34,0,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130362,11,6750,31,90,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130363,12,6850,31,0,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130364,13,7500,31,90,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130365,14,7600,31,0,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130366,15,8250,31,90,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130367,16,8350,31,0,10,2,29,2,5,"articulation","performing","5_p_stim_a.png","performing-first"
130502,1,3000,34,90,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130503,2,3100,34,0,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130504,3,3750,31,90,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130505,4,3850,31,0,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130506,5,4500,31,90,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130507,6,4600,31,0,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130508,7,5250,31,90,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130509,8,5350,31,0,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130510,9,6000,34,90,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130511,10,6100,34,0,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130512,11,6750,31,90,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130513,12,6850,31,0,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130514,13,7500,31,90,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130515,14,7600,31,0,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130516,15,8250,31,90,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130517,16,8350,31,0,10,2,29,2,6,"articulation","performing","6_p_stim_a.png","performing-first"
130650,1,3000,34,90,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130651,2,3100,34,0,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130652,3,3750,31,90,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130653,4,3850,31,0,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130654,5,4500,31,90,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130655,6,4600,31,0,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130656,7,5250,31,90,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130657,8,5350,31,0,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130658,9,6000,34,90,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130659,10,6100,34,0,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130660,11,6750,31,90,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130661,12,6850,31,0,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130662,13,7500,31,90,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130663,14,7600,31,0,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130664,15,8250,31,90,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130665,16,8350,31,0,10,2,29,2,7,"articulation","performing","7_p_stim_a.png","performing-first"
130800,1,3000,34,90,10,2,29,2,8,"articulation","performing","8_p_stim_a.png","performing-first"
130801,2,3100,34,0,10,2,29,2,8,"articulation","performing","8_p_stim_a.png","performing-first"
130802,3,3750,31,90,10,2,29,2,8,"articulation","performing","8_p_stim_a.png","performing-first"
130803,4,3850,31,0,10,2,29,2,8,"articulation","performing","8_p_stim_a.png","performing-first"
130804,5,4500,31,90,10,2,29,2,8,"articulation","performing","8_p_stim_a.png","performing-first"
130805,6,4600,31,0,10,2,29,2,8,"articulation","performing","8_p_stim_a.png","performing-first"
