"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Order","Error"
64639,150,25949,60,86,1,2,15,3,6,"dynamics","performing","6_p_stim_d.png","teaching-first",1
64640,151,26010,67,64,0,2,15,3,6,"dynamics","performing","6_p_stim_d.png","teaching-first",1
64641,152,27632,60,64,0,2,15,3,6,"dynamics","performing","6_p_stim_d.png","teaching-first",1
65258,17,9006,60,80,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65259,18,9224,62,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65260,19,9261,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65261,20,9424,64,76,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65262,21,9454,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65263,22,9596,65,84,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65264,23,9609,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65265,24,9788,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65266,25,9804,67,84,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65267,26,9991,65,80,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65268,27,10020,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65269,28,10171,64,75,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65270,29,10208,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65271,30,10376,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65272,31,10380,62,83,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65273,32,10467,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65274,33,10566,60,63,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65275,34,10633,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65276,35,10750,62,79,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65277,36,10794,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65278,37,10927,64,78,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65279,38,10968,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65280,39,11113,65,75,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65281,40,11150,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65282,41,11322,67,68,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65283,42,11375,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65284,43,11524,65,60,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65285,44,11563,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65286,45,11720,64,66,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65287,46,11759,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65288,47,11924,62,75,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65289,48,11965,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65290,49,12130,60,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65291,50,12340,62,96,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65292,51,12354,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65293,52,12531,64,89,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65294,53,12573,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65295,54,12714,65,94,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65296,55,12762,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65297,56,12901,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65298,57,12907,67,97,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65299,58,13118,65,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65300,59,13163,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65301,60,13307,64,79,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65302,61,13361,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65303,62,13507,62,82,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65304,63,13527,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65305,64,13635,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65306,65,13725,60,64,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65307,66,13777,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65308,67,13907,62,79,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65309,68,13947,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65310,69,14081,64,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65311,70,14119,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65312,71,14267,65,72,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65313,72,14321,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65314,73,14480,67,64,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65315,74,14537,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65316,75,14704,65,67,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65317,76,14745,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65318,77,14899,64,68,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65319,78,14935,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65320,79,15110,62,66,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65321,80,15143,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65322,81,15321,60,69,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65323,82,17397,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65324,83,17838,67,67,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65325,84,17939,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65326,85,18218,64,49,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65327,86,18263,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65328,87,18699,67,49,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65329,88,18923,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65330,89,18951,65,60,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65331,90,19038,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65332,91,19155,64,82,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65333,92,19249,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65334,93,19350,62,72,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65335,94,19391,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65336,95,19527,60,65,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65337,96,19586,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65338,97,19708,62,75,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65339,98,19900,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65340,99,19914,64,61,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65341,100,19988,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65342,101,20090,65,70,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65343,102,20216,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65344,103,20275,67,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65345,104,20464,65,86,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65346,105,20531,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65347,106,20658,64,89,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65348,107,20721,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65349,108,20846,62,94,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65350,109,20882,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65351,110,21040,60,89,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65352,111,21041,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65353,112,21222,62,94,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65354,113,21234,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65355,114,21427,64,86,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65356,115,21462,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65357,116,21602,65,87,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65358,117,21620,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65359,118,21713,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65360,119,21822,67,76,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65361,120,21926,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65362,121,22002,65,76,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65363,122,22038,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65364,123,22204,64,79,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65365,124,22293,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65366,125,22381,62,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65367,126,22479,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65368,127,22574,60,67,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65369,128,22647,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65370,129,22760,62,73,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65371,130,22839,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65372,131,22973,64,62,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65373,132,23011,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65374,133,23179,65,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65375,134,23282,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65376,135,23375,67,83,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65377,136,23579,65,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65378,137,23622,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65379,138,23778,64,81,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65380,139,23845,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65381,140,23969,62,89,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65382,141,23987,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65383,142,24155,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65384,143,24163,60,86,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65385,144,24358,62,89,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65386,145,24368,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65387,146,24572,64,88,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65388,147,24623,62,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65389,148,24742,65,74,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65390,149,24823,64,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65391,150,24961,67,84,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65392,151,25018,65,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65393,152,26679,60,69,1,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65394,153,26783,67,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
65395,154,28263,60,64,0,2,15,4,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
67812,17,9104,60,40,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67813,18,9490,62,51,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67814,19,9567,60,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67815,20,9907,64,42,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67816,21,9969,62,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67817,22,10269,65,52,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67818,23,10274,64,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67819,24,10625,65,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67820,25,10655,67,51,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67821,26,11065,67,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67822,27,11067,65,42,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67823,28,11436,64,51,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67824,29,11453,65,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67825,30,11791,64,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67826,31,11824,62,47,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67827,32,12183,62,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67828,33,12193,60,62,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67829,34,12300,60,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67830,35,12579,62,60,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67831,36,12619,62,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67832,37,12989,64,56,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67833,38,13033,64,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67834,39,13363,65,53,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67835,40,13423,65,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67836,41,13747,67,54,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67837,42,13801,67,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67838,43,14137,65,58,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67839,44,14182,65,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67840,45,14506,64,62,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67841,46,14568,64,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67842,47,15261,60,55,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67843,48,15651,62,51,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67844,49,15704,60,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67845,50,16030,64,51,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67846,51,16132,62,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67847,52,16398,65,55,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67848,53,16436,64,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67849,54,16781,65,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67850,55,16802,67,51,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67851,56,17176,65,49,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67852,57,17203,67,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67853,58,17561,64,46,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67854,59,17616,65,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67855,60,17900,64,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67856,61,17953,62,46,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67857,62,18304,62,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67858,63,18336,60,56,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67859,64,18411,60,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67860,65,18705,62,65,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67861,66,18744,62,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67862,67,19087,64,60,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67863,68,19140,64,64,0,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
67864,69,19448,65,65,1,2,16,2,4,"articulation","performing","4_p_stim_a.png","performing-first",1
