"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image","IOI","normIOI","Interval","Subcomponent","Grouping"
41,98,18829,77,91,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",245,0.98,40,"Forte","performing-dynamics"
42,100,19059,76,83,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",230,0.92,41,"Forte","performing-dynamics"
43,102,19285,74,74,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",226,0.904,42,"Forte","performing-dynamics"
44,105,19535,76,82,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",250,1,43,"Forte","performing-dynamics"
45,106,19769,79,81,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",234,0.936,44,"Forte","performing-dynamics"
46,108,19999,74,74,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",230,0.92,45,"Forte","performing-dynamics"
47,110,20254,71,61,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",255,1.02,46,"Forte","performing-dynamics"
48,113,20515,72,62,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",261,1.044,47,"FtoP","performing-dynamics"
49,115,20749,72,62,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",234,0.936,48,"Piano","performing-dynamics"
50,117,20997,74,47,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",248,0.992,49,"Piano","performing-dynamics"
51,119,21248,74,53,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",251,1.004,50,"Piano","performing-dynamics"
54,125,22848,65,60,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",254,1.016,53,"Piano","performing-dynamics"
55,127,23091,64,61,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",243,0.972,54,"Piano","performing-dynamics"
56,129,23337,64,56,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",246,0.984,55,"Piano","performing-dynamics"
59,135,24729,67,65,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",236,0.944,58,"Piano","performing-dynamics"
60,137,24964,71,65,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",235,0.94,59,"Piano","performing-dynamics"
61,139,25236,71,67,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",272,1.088,60,"Piano","performing-dynamics"
62,140,25452,72,68,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",216,0.864,61,"Piano","performing-dynamics"
63,143,25685,72,84,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",233,0.932,62,"Piano","performing-dynamics"
64,145,25935,73,93,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",250,1,63,"Piano","performing-dynamics"
65,147,26152,73,93,1,2,250,12,1,3,"dynamics","performing","3_p_stim_d.png",217,0.868,64,"Piano","performing-dynamics"
2,18,7263,78,89,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",257,1.028,1,"Forte","performing-dynamics"
3,20,7480,79,86,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",217,0.868,2,"Forte","performing-dynamics"
4,22,7712,76,88,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",232,0.928,3,"Forte","performing-dynamics"
5,24,7944,72,86,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",232,0.928,4,"Forte","performing-dynamics"
6,26,8169,67,81,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",225,0.9,5,"FtoP","performing-dynamics"
7,29,8409,67,91,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",240,0.96,6,"Piano","performing-dynamics"
8,31,8630,67,68,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",221,0.884,7,"Piano","performing-dynamics"
9,33,8882,79,68,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",252,1.008,8,"PtoF","performing-dynamics"
10,34,9121,78,75,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",239,0.956,9,"Forte","performing-dynamics"
11,36,9345,79,81,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",224,0.896,10,"Forte","performing-dynamics"
12,38,9553,76,86,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",208,0.832,11,"Forte","performing-dynamics"
13,40,9791,72,76,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",238,0.952,12,"Forte","performing-dynamics"
14,42,10018,76,85,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",227,0.908,13,"Forte","performing-dynamics"
15,44,10273,79,84,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",255,1.02,14,"Forte","performing-dynamics"
16,46,10514,84,87,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",241,0.964,15,"Forte","performing-dynamics"
18,51,11125,81,55,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",277,1.108,17,"FtoP","performing-dynamics"
19,53,11368,81,59,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",243,0.972,18,"Piano","performing-dynamics"
20,55,11618,81,68,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",250,1,19,"Piano","performing-dynamics"
21,57,11835,83,96,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",217,0.868,20,"PtoF","performing-dynamics"
22,58,12076,81,97,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",241,0.964,21,"Forte","performing-dynamics"
23,60,12295,84,99,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",219,0.876,22,"Forte","performing-dynamics"
24,62,12526,81,91,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",231,0.924,23,"Forte","performing-dynamics"
25,64,12779,78,95,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",253,1.012,24,"Forte","performing-dynamics"
30,75,14969,77,58,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",244,0.976,29,"Piano","performing-dynamics"
31,76,15198,76,56,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",229,0.916,30,"Piano","performing-dynamics"
32,79,15430,76,56,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",232,0.928,31,"Piano","performing-dynamics"
37,89,17963,76,58,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",271,1.084,36,"Piano","performing-dynamics"
38,91,18205,76,63,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",242,0.968,37,"Piano","performing-dynamics"
39,93,18432,76,74,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",227,0.908,38,"Piano","performing-dynamics"
40,95,18649,81,95,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",217,0.868,39,"PtoF","performing-dynamics"
41,96,18899,77,93,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",250,1,40,"Forte","performing-dynamics"
42,98,19116,76,88,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",217,0.868,41,"Forte","performing-dynamics"
43,100,19347,74,78,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",231,0.924,42,"Forte","performing-dynamics"
44,103,19591,76,79,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",244,0.976,43,"Forte","performing-dynamics"
45,104,19832,79,71,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",241,0.964,44,"Forte","performing-dynamics"
46,106,20067,74,75,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",235,0.94,45,"Forte","performing-dynamics"
47,109,20325,71,42,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",258,1.032,46,"Forte","performing-dynamics"
48,111,20548,72,68,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",223,0.892,47,"FtoP","performing-dynamics"
49,113,20796,72,53,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",248,0.992,48,"Piano","performing-dynamics"
50,115,21035,74,52,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",239,0.956,49,"Piano","performing-dynamics"
51,117,21298,74,47,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",263,1.052,50,"Piano","performing-dynamics"
54,123,22932,65,54,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",233,0.932,53,"Piano","performing-dynamics"
55,124,23150,64,71,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",218,0.872,54,"Piano","performing-dynamics"
56,127,23399,64,53,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",249,0.996,55,"Piano","performing-dynamics"
59,133,24791,67,67,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",234,0.936,58,"Piano","performing-dynamics"
60,134,25032,71,71,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",241,0.964,59,"Piano","performing-dynamics"
61,137,25273,71,62,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",241,0.964,60,"Piano","performing-dynamics"
62,138,25505,72,72,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",232,0.928,61,"Piano","performing-dynamics"
63,141,25729,72,81,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",224,0.896,62,"Piano","performing-dynamics"
64,143,25965,73,94,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",236,0.944,63,"Piano","performing-dynamics"
65,145,26191,73,98,1,2,250,12,1,4,"dynamics","performing","4_p_stim_d.png",226,0.904,64,"Piano","performing-dynamics"
2,18,7279,78,89,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",246,0.984,1,"Forte","performing-dynamics"
3,20,7517,79,83,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",238,0.952,2,"Forte","performing-dynamics"
4,22,7734,76,63,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",217,0.868,3,"Forte","performing-dynamics"
5,24,7981,72,64,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",247,0.988,4,"Forte","performing-dynamics"
6,27,8255,67,49,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",274,1.096,5,"FtoP","performing-dynamics"
7,29,8526,67,70,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",271,1.084,6,"Piano","performing-dynamics"
8,31,8743,67,70,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",217,0.868,7,"Piano","performing-dynamics"
9,33,8985,79,80,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",242,0.968,8,"PtoF","performing-dynamics"
10,34,9209,78,89,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",224,0.896,9,"Forte","performing-dynamics"
11,36,9441,79,90,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",232,0.928,10,"Forte","performing-dynamics"
12,38,9665,76,93,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",224,0.896,11,"Forte","performing-dynamics"
13,40,9891,72,87,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",226,0.904,12,"Forte","performing-dynamics"
14,42,10122,76,81,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",231,0.924,13,"Forte","performing-dynamics"
15,44,10358,79,78,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",236,0.944,14,"Forte","performing-dynamics"
16,46,10591,84,81,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",233,0.932,15,"Forte","performing-dynamics"
18,51,11206,81,49,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",281,1.124,17,"FtoP","performing-dynamics"
19,53,11440,81,63,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",234,0.936,18,"Piano","performing-dynamics"
20,55,11694,81,63,1,2,250,12,1,5,"dynamics","performing","5_p_stim_d.png",254,1.016,19,"Piano","performing-dynamics"
