"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Diff","Interval","Subcomponent","Grouping"
39,39,22633,76,66,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",-2,38,"Piano","teaching-dynamics"
49,49,25854,72,55,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",-7,48,"Piano","teaching-dynamics"
50,50,26155,74,57,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",2,49,"Piano","teaching-dynamics"
51,51,26474,74,56,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",-1,50,"Piano","teaching-dynamics"
55,55,28881,64,52,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",11,54,"Piano","teaching-dynamics"
56,56,29188,64,54,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",2,55,"Piano","teaching-dynamics"
59,59,31293,67,56,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",-1,58,"Piano","teaching-dynamics"
60,60,31627,71,59,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",3,59,"Piano","teaching-dynamics"
61,61,31929,71,63,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",4,60,"Piano","teaching-dynamics"
62,62,32253,72,74,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",11,61,"Piano","teaching-dynamics"
63,63,32581,72,75,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",1,62,"Piano","teaching-dynamics"
64,64,32889,73,78,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",3,63,"Piano","teaching-dynamics"
65,65,33183,73,65,1,2,300,7,1,4,"dynamics","teaching","4_t_stim_d.png",-13,64,"Piano","teaching-dynamics"
7,7,9702,67,56,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",10,6,"Piano","teaching-dynamics"
8,8,10027,67,59,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",3,7,"Piano","teaching-dynamics"
19,19,13470,81,57,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-1,18,"Piano","teaching-dynamics"
20,20,13765,81,59,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",2,19,"Piano","teaching-dynamics"
30,30,18143,77,60,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",3,29,"Piano","teaching-dynamics"
31,31,18454,76,48,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-12,30,"Piano","teaching-dynamics"
32,32,18753,76,53,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",5,31,"Piano","teaching-dynamics"
37,37,21891,76,62,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",8,36,"Piano","teaching-dynamics"
38,38,22198,76,63,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",1,37,"Piano","teaching-dynamics"
39,39,22501,76,68,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",5,38,"Piano","teaching-dynamics"
49,49,25676,72,53,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-7,48,"Piano","teaching-dynamics"
50,50,25976,74,58,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",5,49,"Piano","teaching-dynamics"
51,51,26306,74,54,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-4,50,"Piano","teaching-dynamics"
54,54,28297,65,55,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-2,53,"Piano","teaching-dynamics"
55,55,28620,64,49,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-6,54,"Piano","teaching-dynamics"
56,56,28956,64,51,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",2,55,"Piano","teaching-dynamics"
59,59,30989,67,63,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-4,58,"Piano","teaching-dynamics"
60,60,31310,71,57,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-6,59,"Piano","teaching-dynamics"
61,61,31624,71,56,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-1,60,"Piano","teaching-dynamics"
62,62,31921,72,72,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",16,61,"Piano","teaching-dynamics"
63,63,32235,72,75,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",3,62,"Piano","teaching-dynamics"
64,64,32536,73,72,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-3,63,"Piano","teaching-dynamics"
65,65,32844,73,67,1,2,300,7,1,5,"dynamics","teaching","5_t_stim_d.png",-5,64,"Piano","teaching-dynamics"
7,7,9651,67,63,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",5,6,"Piano","teaching-dynamics"
8,8,9959,67,60,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-3,7,"Piano","teaching-dynamics"
19,19,13350,81,54,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-8,18,"Piano","teaching-dynamics"
20,20,13635,81,55,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",1,19,"Piano","teaching-dynamics"
30,30,18029,77,57,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",0,29,"Piano","teaching-dynamics"
31,31,18337,76,56,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-1,30,"Piano","teaching-dynamics"
32,32,18651,76,51,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-5,31,"Piano","teaching-dynamics"
37,37,21820,76,59,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",3,36,"Piano","teaching-dynamics"
38,38,22155,76,62,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",3,37,"Piano","teaching-dynamics"
39,39,22428,76,59,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-3,38,"Piano","teaching-dynamics"
49,49,25575,72,58,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-4,48,"Piano","teaching-dynamics"
50,50,25881,74,60,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",2,49,"Piano","teaching-dynamics"
51,51,26203,74,52,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-8,50,"Piano","teaching-dynamics"
54,54,28191,65,53,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-9,53,"Piano","teaching-dynamics"
55,55,28511,64,51,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-2,54,"Piano","teaching-dynamics"
56,56,28835,64,59,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",8,55,"Piano","teaching-dynamics"
59,59,30795,67,65,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-1,58,"Piano","teaching-dynamics"
60,60,31110,71,68,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",3,59,"Piano","teaching-dynamics"
63,63,32053,72,72,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",2,62,"Piano","teaching-dynamics"
64,64,32352,73,72,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",0,63,"Piano","teaching-dynamics"
65,65,32643,73,68,1,2,300,7,1,7,"dynamics","teaching","7_t_stim_d.png",-4,64,"Piano","teaching-dynamics"
7,7,9692,67,60,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",1,6,"Piano","teaching-dynamics"
8,8,10006,67,70,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",10,7,"Piano","teaching-dynamics"
19,19,13400,81,50,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-8,18,"Piano","teaching-dynamics"
20,20,13677,81,56,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",6,19,"Piano","teaching-dynamics"
30,30,18046,77,51,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-4,29,"Piano","teaching-dynamics"
31,31,18345,76,47,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-4,30,"Piano","teaching-dynamics"
32,32,18685,76,44,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-3,31,"Piano","teaching-dynamics"
37,37,21883,76,62,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",3,36,"Piano","teaching-dynamics"
38,38,22191,76,68,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",6,37,"Piano","teaching-dynamics"
39,39,22505,76,64,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-4,38,"Piano","teaching-dynamics"
49,49,25700,72,58,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-4,48,"Piano","teaching-dynamics"
50,50,25991,74,62,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",4,49,"Piano","teaching-dynamics"
51,51,26318,74,54,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-8,50,"Piano","teaching-dynamics"
54,54,28434,65,54,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-1,53,"Piano","teaching-dynamics"
55,55,28794,64,42,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-12,54,"Piano","teaching-dynamics"
56,56,29089,64,57,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",15,55,"Piano","teaching-dynamics"
59,59,31074,67,55,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-2,58,"Piano","teaching-dynamics"
60,60,31391,71,64,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",9,59,"Piano","teaching-dynamics"
61,61,31717,71,50,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-14,60,"Piano","teaching-dynamics"
62,62,32038,72,67,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",17,61,"Piano","teaching-dynamics"
63,63,32341,72,72,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",5,62,"Piano","teaching-dynamics"
64,64,32642,73,74,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",2,63,"Piano","teaching-dynamics"
65,65,32948,73,63,1,2,300,7,1,8,"dynamics","teaching","8_t_stim_d.png",-11,64,"Piano","teaching-dynamics"
7,7,9696,67,57,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",0,6,"Piano","performing-dynamics"
8,8,9995,67,62,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",5,7,"Piano","performing-dynamics"
19,19,13324,81,49,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-9,18,"Piano","performing-dynamics"
20,20,13610,81,56,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",7,19,"Piano","performing-dynamics"
30,30,17897,77,61,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-2,29,"Piano","performing-dynamics"
31,31,18200,76,51,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-10,30,"Piano","performing-dynamics"
32,32,18496,76,49,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-2,31,"Piano","performing-dynamics"
37,37,21530,76,63,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",2,36,"Piano","performing-dynamics"
38,38,21852,76,71,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",8,37,"Piano","performing-dynamics"
39,39,22137,76,68,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-3,38,"Piano","performing-dynamics"
49,49,25179,72,59,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",3,48,"Piano","performing-dynamics"
50,50,25461,74,58,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-1,49,"Piano","performing-dynamics"
51,51,25796,74,44,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-14,50,"Piano","performing-dynamics"
54,54,27640,65,59,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-3,53,"Piano","performing-dynamics"
55,55,27948,64,47,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-12,54,"Piano","performing-dynamics"
56,56,28247,64,54,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",7,55,"Piano","performing-dynamics"
59,59,30173,67,56,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-1,58,"Piano","performing-dynamics"
60,60,30515,71,36,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-20,59,"Piano","performing-dynamics"
62,62,31090,72,78,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",13,61,"Piano","performing-dynamics"
63,63,31390,72,76,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-2,62,"Piano","performing-dynamics"
64,64,31696,73,75,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",-1,63,"Piano","performing-dynamics"
65,65,31994,73,77,1,2,300,7,3,1,"dynamics","performing","1_p_stim_d.png",2,64,"Piano","performing-dynamics"
7,7,9663,67,62,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",11,6,"Piano","performing-dynamics"
8,8,9953,67,66,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",4,7,"Piano","performing-dynamics"
19,19,13359,81,41,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-15,18,"Piano","performing-dynamics"
20,20,13629,81,52,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",11,19,"Piano","performing-dynamics"
30,30,17908,77,53,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-6,29,"Piano","performing-dynamics"
31,31,18211,76,51,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-2,30,"Piano","performing-dynamics"
32,32,18522,76,49,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-2,31,"Piano","performing-dynamics"
37,37,21642,76,54,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-8,36,"Piano","performing-dynamics"
38,38,21960,76,66,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",12,37,"Piano","performing-dynamics"
39,39,22270,76,65,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-1,38,"Piano","performing-dynamics"
49,49,25326,72,55,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-3,48,"Piano","performing-dynamics"
50,50,25624,74,58,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",3,49,"Piano","performing-dynamics"
51,51,25933,74,58,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",0,50,"Piano","performing-dynamics"
54,54,27821,65,59,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",0,53,"Piano","performing-dynamics"
55,55,28132,64,49,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-10,54,"Piano","performing-dynamics"
56,56,28455,64,53,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",4,55,"Piano","performing-dynamics"
59,59,30335,67,62,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",1,58,"Piano","performing-dynamics"
62,62,31270,72,70,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",5,61,"Piano","performing-dynamics"
63,63,31582,72,74,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",4,62,"Piano","performing-dynamics"
64,64,31889,73,75,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",1,63,"Piano","performing-dynamics"
65,65,32195,73,68,1,2,300,7,3,2,"dynamics","performing","2_p_stim_d.png",-7,64,"Piano","performing-dynamics"
7,7,9653,67,58,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",11,6,"Piano","performing-dynamics"
8,8,9962,67,55,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-3,7,"Piano","performing-dynamics"
19,19,13353,81,58,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",17,18,"Piano","performing-dynamics"
30,30,18001,77,55,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-3,29,"Piano","performing-dynamics"
31,31,18300,76,44,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-11,30,"Piano","performing-dynamics"
32,32,18618,76,51,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",7,31,"Piano","performing-dynamics"
37,37,21731,76,53,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-4,36,"Piano","performing-dynamics"
38,38,22059,76,63,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",10,37,"Piano","performing-dynamics"
39,39,22358,76,64,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",1,38,"Piano","performing-dynamics"
49,49,25463,72,55,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-3,48,"Piano","performing-dynamics"
50,50,25764,74,56,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",1,49,"Piano","performing-dynamics"
51,51,26085,74,47,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-9,50,"Piano","performing-dynamics"
54,54,27989,65,60,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-2,53,"Piano","performing-dynamics"
55,55,28291,64,53,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-7,54,"Piano","performing-dynamics"
56,56,28606,64,50,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-3,55,"Piano","performing-dynamics"
59,59,30519,67,55,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",4,58,"Piano","performing-dynamics"
60,60,30819,71,65,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",10,59,"Piano","performing-dynamics"
61,61,31136,71,57,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-8,60,"Piano","performing-dynamics"
62,62,31445,72,71,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",14,61,"Piano","performing-dynamics"
63,63,31769,72,74,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",3,62,"Piano","performing-dynamics"
64,64,32072,73,72,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-2,63,"Piano","performing-dynamics"
65,65,32375,73,70,1,2,300,7,3,3,"dynamics","performing","3_p_stim_d.png",-2,64,"Piano","performing-dynamics"
7,7,9645,67,60,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",4,6,"Piano","performing-dynamics"
8,8,9938,67,68,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",8,7,"Piano","performing-dynamics"
19,19,13258,81,52,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-3,18,"Piano","performing-dynamics"
20,20,13547,81,45,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-7,19,"Piano","performing-dynamics"
30,30,17800,77,55,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-2,29,"Piano","performing-dynamics"
31,31,18106,76,51,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-4,30,"Piano","performing-dynamics"
32,32,18426,76,50,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-1,31,"Piano","performing-dynamics"
37,37,21605,76,56,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-1,36,"Piano","performing-dynamics"
38,38,21932,76,58,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",2,37,"Piano","performing-dynamics"
39,39,22239,76,63,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",5,38,"Piano","performing-dynamics"
49,49,25338,72,56,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-6,48,"Piano","performing-dynamics"
50,50,25657,74,52,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-4,49,"Piano","performing-dynamics"
51,51,25974,74,56,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",4,50,"Piano","performing-dynamics"
54,54,27856,65,50,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-9,53,"Piano","performing-dynamics"
55,55,28179,64,48,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-2,54,"Piano","performing-dynamics"
56,56,28485,64,51,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",3,55,"Piano","performing-dynamics"
59,59,30425,67,55,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-1,58,"Piano","performing-dynamics"
60,60,30738,71,65,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",10,59,"Piano","performing-dynamics"
61,61,31049,71,70,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",5,60,"Piano","performing-dynamics"
62,62,31361,72,72,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",2,61,"Piano","performing-dynamics"
63,63,31679,72,70,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",-2,62,"Piano","performing-dynamics"
64,64,32003,73,70,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",0,63,"Piano","performing-dynamics"
65,65,32296,73,73,1,2,300,7,3,4,"dynamics","performing","4_p_stim_d.png",3,64,"Piano","performing-dynamics"
7,7,9658,67,52,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",0,6,"Piano","performing-dynamics"
8,8,9974,67,53,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",1,7,"Piano","performing-dynamics"
19,19,13314,81,48,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-7,18,"Piano","performing-dynamics"
20,20,13610,81,49,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",1,19,"Piano","performing-dynamics"
30,30,17966,77,47,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-2,29,"Piano","performing-dynamics"
31,31,18259,76,48,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",1,30,"Piano","performing-dynamics"
32,32,18577,76,50,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",2,31,"Piano","performing-dynamics"
37,37,21691,76,57,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-1,36,"Piano","performing-dynamics"
38,38,22007,76,64,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",7,37,"Piano","performing-dynamics"
39,39,22316,76,63,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-1,38,"Piano","performing-dynamics"
49,49,25485,72,58,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-6,48,"Piano","performing-dynamics"
50,50,25783,74,58,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",0,49,"Piano","performing-dynamics"
51,51,26105,74,65,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",7,50,"Piano","performing-dynamics"
54,54,28025,65,55,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-5,53,"Piano","performing-dynamics"
55,55,28359,64,56,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",1,54,"Piano","performing-dynamics"
56,56,28681,64,55,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-1,55,"Piano","performing-dynamics"
59,59,30654,67,58,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",4,58,"Piano","performing-dynamics"
60,60,30959,71,70,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",12,59,"Piano","performing-dynamics"
61,61,31265,71,63,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-7,60,"Piano","performing-dynamics"
62,62,31584,72,72,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",9,61,"Piano","performing-dynamics"
63,63,31897,72,68,1,2,300,7,3,5,"dynamics","performing","5_p_stim_d.png",-4,62,"Piano","performing-dynamics"
